Img_Name,Img_Text,Img_Text_Label,Img_Label,Text_Label,,,,,,,
244.png,stop editing your pics. what if you go missing? how are we gonna find you if you look like barbie on fb and chupacabra in real life?,Bully,Nonbully,Nonbully,,,,,,,
245.jpg,For a second i thought im drunk,Nonbully,Nonbully,Nonbully,,,,,,,
246.png,this is what rich white trash looks like and it's time to take out the trash!,Bully,Nonbully,Nonbully,,,,,,,
247.jpg,remembering 2020,Nonbully,Nonbully,Nonbully,,,,,,,
248.png,when you have to take another picture for mom,Bully,Nonbully,Nonbully,,,,,,,
249.jpg,when you go offline your photo me,Nonbully,Nonbully,Nonbully,,,,,,,
250.png,what does your wife and a hand grenade have in common text the ring and your house is gone,Bully,Nonbully,Bully,,,,,,,
251.jpg,"Me,My Girlfriend and her Bestie one day",Bully,Nonbully,Nonbully,,,,,,,
252.png,texts polish with chemicals nobody bats an eye texts polish with chemicals everyrody loses his shit,Bully,Nonbully,Nonbully,,,,,,,
253.jpg,When you look at someone's phone and their wallpaper is a picture of themselves,Bully,Nonbully,Bully,,,,,,,
254.png,"we need to be like new zealand new zealand banned rifles, then move to new zealand bitch",Bully,Nonbully,Bully,,,,,,,
255.jpg,me:*Laughs a lil*Life:Jyada ho raha hai,Bully,Nonbully,Bully,,,,,,,
256.png,when you ask the stoke patient to smile,Nonbully,Nonbully,Nonbully,,,,,,,
257.jpg,most embarrassing sex moment?our grandma walked in OUR?,Bully,Nonbully,Bully,,,,,,,
258.png,burning things that don't mean anything to you,Nonbully,Nonbully,Nonbully,,,,,,,
259.jpg,Modiji:god please give me some meaning of life or atleast hint of your existence God:,Nonbully,Nonbully,Nonbully,,,,,,,
260.png,your black neighbor after you called the cops,Bully,Nonbully,Nonbully,,,,,,,
261.jpg,"ultron is easily the best villain in the MCU,my man spent 5 minutes on the internet and decided the human race needed to go I couldn't agree more",Bully,Nonbully,Nonbully,,,,,,,
262.png,"so you listen to rap music but you're offended by ""baby it's cold outside""",Bully,Nonbully,Bully,,,,,,,
263.jpg,friendly reminder that Wyatt Russell and John Walker are two different people and that Wyatt is doing an amazing job,Nonbully,Nonbully,Nonbully,,,,,,,
264.png,proof you don't have to fly a plane into a building to destroy a nation!,Bully,Nonbully,Nonbully,,,,,,,
265.jpg,Oh so I guess now I have to spread my legs. Why? Don't you have a vase?,Bully,Nonbully,Bully,,,,,,,
266.png,trump donated his salary to alcoholism research i see it as a personal attack,Bully,Nonbully,Bully,,,,,,,
267.jpg,Relationship goals,Bully,Bully,Nonbully,,,,,,,
268.png,"driver: ""what am i supposed to do with this speeding ticket?"" .co "" officer: ""keep it, when you collect four of them, you get a bicycle.""",Bully,Nonbully,Bully,,,,,,,
269.jpg,girls: it's been 3 weeks he must've moved on and forgotten me boys after 70 years:,Nonbully,Nonbully,Nonbully,,,,,,,
270.png,they still think i'm not a muslim they still think i'm a chick,Bully,Nonbully,Nonbully,,,,,,,
271.jpg,i don't want this i want this,Nonbully,Nonbully,Nonbully,,,,,,,
272.png,don't forget guys may is buy your wife a new gun month,Bully,Nonbully,Bully,,,,,,,
273.jpg,introverts preping up to make a phone call,Bully,Nonbully,Nonbully,,,,,,,
274.png,"if you have a problem with me..call me if you don't have my number, then that means you don't know me well enough to have a problem",Nonbully,Nonbully,Nonbully,,,,,,,
275.jpg,seedhi lagegi,Bully,Nonbully,Nonbully,,,,,,,
276.png,when the employee asks what bra size you wear,Bully,Nonbully,Bully,,,,,,,
277.jpg,when it's too hot rich people me,Bully,Nonbully,Nonbully,,,,,,,
278.png,"oh, you're tired of my anti-trump posts? why don't you pray for me to stop?",Bully,Nonbully,Bully,,,,,,,
279.jpg,survival tip: if you're ever trapped on a deserted island start talking about politics and someone will show up to argue with you,Bully,Nonbully,Bully,,,,,,,
280.png,i dont always make sandwiches because im not a woman,Bully,Nonbully,Bully,,,,,,,
281.jpg,the vessel is now on the move and traffic has finnaly resumed at suez canal,Nonbully,Nonbully,Nonbully,,,,,,,
282.png,a head diaper is required when you have shit for brains,Bully,Nonbully,Nonbully,,,,,,,
283.jpg,रोटी वापस नहीं आनी चाहिए तेरी   ,Bully,Nonbully,Bully,,,,,,,
284.png,"i don't always have sweaty balls but when i do, they're wetter than a tiajuana hooker during spring break and smell like a zombie's vagina",Bully,Nonbully,Nonbully,,,,,,,
285.jpg,सुशांत प्रकरण ......अर्नब प्रकरणनतर.. केंद्रीय तापस यंत्रणा.....अगदी सुण्या मिनटआत पहुचतो,Bully,Nonbully,Bully,,,,,,,
286.png,"hey i just met you and this is crazy, but here's my number i'll gas your baby",Bully,Nonbully,Bully,,,,,,,
287.jpg,Thoughts?#INDvENG Hit the ground harder than the bloke he punched outside that bar.,Bully,Nonbully,Bully,,,,,,,
288.png,smell that? thats why we have to use condoms,Bully,Nonbully,Nonbully,,,,,,,
289.jpg,don't cry it's just a show: the show:,Bully,Nonbully,Nonbully,,,,,,,
290.png,when they laugh at your 9cm but you haven't even reached puberty yet,Bully,Nonbully,Bully,,,,,,,
291.jpg,Ty for this beautiful ring u made my day u much much,Nonbully,Nonbully,Nonbully,,,,,,,
292.png,girl: how do you eat pussy? me: like a retard tasting ice cream for the first time,Bully,Nonbully,Nonbully,,,,,,,
293.jpg,Mention your three friends,Bully,Nonbully,Nonbully,,,,,,,
294.png,"when asked what i did over the weekend i reply, ""why, what did you hear",Bully,Nonbully,Nonbully,,,,,,,
295.jpg,ASHLEEL HAI YE LAUNDA? CAN YOU HANDLE A 10 INCH? Just honestbee and chill.,Bully,Nonbully,Nonbully,,,,,,,
296.png,that look when you find out your husband isn't coming home from the mosque,Bully,Nonbully,Nonbully,,,,,,,
297.jpg,Damn U fine shordy what's ya pronouns she/her How about you turn in My/Girl,Bully,Nonbully,Nonbully,,,,,,,
298.png,texts polish with chemicals nobody bats an eye texts polish with chemicals everybody loses his shit,Bully,Nonbully,Nonbully,,,,,,,
299.jpg,students modi ji disliking video banning PUBG SCOOPWHOOP.com,Bully,Nonbully,Bully,,,,,,,
300.png,"when your trying explain why you were out last night with the boys . ""look honey""",Bully,Nonbully,Nonbully,,,,,,,
301.jpg,classmates mango bite friends mango bite mango bite best friend mango bite mango bite mango bite SCOOPWHOOP.com,Nonbully,Nonbully,Nonbully,,,,,,,
302.png,"man committing genocide armed with nuclear weapons, gunboats, helicopter gunships, tanks, bombers, bulldozers, drones and as many arms as he can buy with the $4 billion per year america gives him.. plays the victim",Bully,Nonbully,Nonbully,,,,,,,
303.jpg,office meating are useless SCOOPWHOOP.com,Bully,Nonbully,Bully,,,,,,,
304.png,"abdul, you moron! i said ""bag the oat and wheat""! not ""shag the goat meat""!",Bully,Nonbully,Bully,,,,,,,
305.jpg,where kids cried where adults cried where everyone cried physics paper SCOOPWHOOP.com,Bully,Nonbully,Bully,,,,,,,
306.png,it didn't happen because of the actions of one man it happened because of people who were 'just doing their jobs',Nonbully,Nonbully,Nonbully,,,,,,,
307.jpg,Main MC hoon jo plane mein aaya SCOOPWHOOP.com,Bully,Nonbully,Nonbully,,,,,,,
308.png,when you're trying to listen to the teacher in your school and the foreign exchange student keeps on crying,Bully,Nonbully,Nonbully,,,,,,,
309.jpg,*respecting children's privacy* indian parents: we don’t do that here,Bully,Nonbully,Bully,,,,,,,
310.png,you rape em we scrape em no fetus can defetus,Bully,Nonbully,Bully,,,,,,,
311.jpg,people complaining about their relationships me who's never been in a relationship,Bully,Nonbully,Bully,,,,,,,
312.png,"""never forget"" - you said. i am the proof you have forgotten",Bully,Nonbully,Nonbully,,,,,,,
313.jpg,"Jitna bhi try kar lo bunny,last unit toh chootega hi",Nonbully,Nonbully,Nonbully,,,,,,,
314.png,hitler nonchalantly killing millions of jews with no remorse,Bully,Nonbully,Bully,,,,,,,
315.jpg,Delhi Vs Punjab   CSK Vs MI,Bully,Nonbully,Nonbully,,,,,,,
316.png,you mean i don't have to pick it and i can eat it?!,Nonbully,Nonbully,Nonbully,,,,,,,
317.jpg,Deva 15 April ko lockdown khatam ho jayega na,Bully,Nonbully,Nonbully,,,,,,,
318.png,"their average iq is about 70-80, few points above being retarded",Bully,Nonbully,Bully,,,,,,,
319.jpg,"Ek hote hai Apradhi Ek hote hain Aatankwadi Ek hote hai jo Thande haath lagane ke baad Bolte hain,, Bhai thandi lag rahe hai kya",Bully,Nonbully,Bully,,,,,,,
320.png,that look you give when you got your fix but not your kids,Bully,Nonbully,Nonbully,,,,,,,
321.jpg,Mummy kya me beautiful dikhti hun?Apne BF se puch le..BF nehi hai Toh khud hi samaj ja ab!!,Bully,Nonbully,Bully,,,,,,,
322.png,muslim in congress 2019 muslims in 2001,Bully,Nonbully,Nonbully,,,,,,,
323.jpg,Amazing paintaing Just don't see it upside down,Nonbully,Nonbully,Nonbully,,,,,,,
324.png,sexbomb sexbomb you are my sexbomb,Nonbully,Nonbully,Nonbully,,,,,,,
325.jpg,"Bhole jisne tere bhakt ka kirdar nibhaya hain, khol dena apna swarg ka dwar aaj woh tere pass aaya hai",Nonbully,Nonbully,Nonbully,,,,,,,
326.png,when the school shooter finally leaves and the hottest girl in class is laying dead on the floor it's free real estate,Bully,Nonbully,Nonbully,,,,,,,
327.jpg,Lockdown Khatam Hone Ke Baad Aap Utne Hi Safe Hai Jitna Mithun Da Cycle Ke Piche Dushman Ki Goli Se,Bully,Nonbully,Bully,,,,,,,
415.jpg,share with your friends,,,,,,,,,,Doubt
329.jpg,Neha Kakkar Ki Acting Karo,Bully,Nonbully,Nonbully,,,,,,,
330.png,"when you and ya classmate are hiding from the school shooter, but you wanna die so you sneeze to get his attention hehehehehe my bad guys",Bully,Nonbully,Bully,,,,,,,
331.jpg,Chakka Chakka Lite,Bully,Nonbully,Nonbully,,,,,,,
332.png,a gorilla dreaming that she was kim burrell,Bully,Nonbully,Bully,,,,,,,
333.jpg,"sambhandh and water are the same . no color, no form** but still for ** existance of life ** most importance..... good afternoon",Nonbully,Nonbully,Nonbully,,,,,,,
334.png,"when you realize that ""ginger"" is just the n-word, rearranged",Bully,Nonbully,Nonbully,,,,,,,
335.jpg,Putin: Do you know Siberia? Guy: no  Putin:you will if you kick the chair one more time,Bully,Nonbully,Bully,,,,,,,
336.png,a head diaper is required when you have shit for brains,Bully,Nonbully,Nonbully,,,,,,,
337.jpg,Bawal @iamBawal Australia in 2019  Australia in 2020,Bully,Nonbully,Nonbully,,,,,,,
338.png,this salad is so fresh it had to live with its aunty and uncle in bel air,Bully,Nonbully,Nonbully,,,,,,,
339.jpg,this profile is locked whn i need u i mis u lot whn i mis u i need u more bcz of u sent you a friend request Respond self-employed studied at Rathinam Technical campus went to Palaniammal higher secondary,Nonbully,Nonbully,Nonbully,,,,,,,
340.png,hiltler eating a meal with his family,Bully,Nonbully,Nonbully,,,,,,,
341.jpg,"salon wale,pan wale wine shop owners",Bully,Nonbully,Nonbully,,,,,,,
342.png,"you say i'm racist because i don't want illegals here? i have some news for you. ""illegal"" isn't a race, morons",Bully,Nonbully,Nonbully,,,,,,,
343.jpg,kumar is with i dont no y gals r crezy about me bt i can use pensil in only one sharpener ata time,Bully,Nonbully,Bully,,,,,,,
344.png,i said glass of juice not gas the jews,Bully,Nonbully,Bully,,,,,,,
345.jpg,"when i see tough question paper in exam hall: tumhe jo maine dekha,tumhe jo maine jaana jo hosh thaa woh toh gaya",Bully,Nonbully,Nonbully,,,,,,,
346.png,will you tell the cat bullying is not okay?,Nonbully,Nonbully,Nonbully,,,,,,,
347.jpg,"सुनो द्रौपदी शस्त्र उठालो, अब गोविन्द न आएंगे.... कब तक आस लगाओगी तुम, बीके हुए अखबारों से, कैसी रक्षा मांग रही हो दुसासन के दरबारों से  ",Nonbully,Nonbully,Nonbully,,,,,,,
348.png,hello! may i please speak with jesus? cause these folks gonna make me break at least 4 of the ten commandments,Bully,Nonbully,Nonbully,,,,,,,
349.jpg,"my ancestors who survived wars & famines watching me practice ""yes""before unmuting on zoom",Bully,Nonbully,Nonbully,,,,,,,
350.png,leave no dog behind,Nonbully,Nonbully,Nonbully,,,,,,,
351.jpg,NEXT DAY AFTER HAVING TEEKHI PANI PURI,Bully,Nonbully,Nonbully,,,,,,,
352.png,how women win an argument,Bully,Nonbully,Nonbully,,,,,,,
353.jpg,I am only one who like M*LF more then teen???,Bully,Nonbully,Bully,,,,,,,
354.png,when you see your goat with another man,Bully,Nonbully,Nonbully,,,,,,,
355.jpg,When you she says good night at 10pm but you see her online at 2 am. Dhoka hua hain Bhench*d,Bully,Nonbully,Bully,,,,,,,
356.png,"if you think it's okay for iran to have nukes, but not okay for law abiding americans to have guns you might be a dumbass",Bully,Nonbully,Nonbully,,,,,,,
357.jpg,Girls : Say Hi and I will Post Somehing about you *Memers: ae Madam Ye Kya Chodd failyela hai Idhar,Bully,Nonbully,Bully,,,,,,,
358.png,a handful of rich people should not run the country a handful of politicians should,Bully,Nonbully,Nonbully,,,,,,,
359.jpg,My mom: I gave all your toys to your little cousins. 25 years old me:,Bully,Nonbully,Nonbully,,,,,,,
360.png,when someone makes eye contact with you while you're doing cardio look away!,Bully,Nonbully,Bully,,,,,,,
361.jpg,"Me: Goodnight, Take care, Sweet dreams She: gn, Tc, Sd Me: Saala merko itna chota diya",Bully,Nonbully,Bully,,,,,,,
362.png,how you gotta treat girls with smart mouths,Bully,Nonbully,Nonbully,,,,,,,
363.jpg,1. Eats 2. Sleeps 3. Respects everyone 4. Even after knowing he would die went on battlefield for his brother If somebody calls you Kumbhkaran take it with respect,Nonbully,Nonbully,Nonbully,,,,,,,
364.png,"*when i finally snap and actually kill myself after years of saying ""i wanna die""* my friends: you did it. you crazy son of a bitch, you did it",Bully,Nonbully,Nonbully,,,,,,,
365.jpg,"जितनी जल्दी से Lock Down  का पालन करोगे , उतनी ही जल्दी दारू की दूकान खुलेगी बस इस से ज्यादा आपको मोटीवेट नहीं कर सकती | Best Motivational Thought Ever ! ",Bully,Nonbully,Bully,,,,,,,
366.png,"old people at weddings always poke me and say ""you're next."" so, i started doing the same thing to them at funerals",Bully,Nonbully,Bully,,,,,,,
367.jpg,Making Masala movies for Money Making Meanign Movies for the sake of Talent and Art,Nonbully,Nonbully,Nonbully,,,,,,,
368.png,a real man... loads the dishwasher every night!!,Bully,Nonbully,Nonbully,,,,,,,
369.jpg, @mainaasami Corona my career Me watching selfies,Bully,Nonbully,Nonbully,,,,,,,
370.png,theleft will never condemn sharia law the muslim vote matters more to them than preserving the constitution,Bully,Nonbully,Nonbully,,,,,,,
371.jpg,"KFC Where Your Friends Take You For Treat Where My Friends Take me For Treat Our friends Are Not Same, bro!",Nonbully,Nonbully,Nonbully,,,,,,,
372.png,lisa page admits obama's doj ordered fbi not to charge hillary clinton in email scandal... hi i'm barrack obama and my ass is grass,Bully,Nonbully,Nonbully,,,,,,,
373.jpg,Priyanka in saree with navel show Best combination ever,Nonbully,Nonbully,Nonbully,,,,,,,
374.png,"'did you know princess diana had dandruff?'' ''oh yes, yes, they found her head and shoulders on the dashboard''",Bully,Nonbully,Bully,,,,,,,
375.jpg,"Doctor (Reading Report): ""You are Corona Positive"" Me: A single sheet of Paper Can't Decide my Future. *Me *Doctor",Nonbully,Nonbully,Nonbully,,,,,,,
376.png,when you find out there's an opening for the role of chewbacca,Bully,Nonbully,Nonbully,,,,,,,
377.jpg,ONE DAY YOU AND ME,Nonbully,Nonbully,Nonbully,,,,,,,
378.png,"we are not a rich nation but we know better than to tolerate islam so if you have ever wanted to visit africa, keep amgola in mind",Bully,Nonbully,Bully,,,,,,,
379.jpg,This is me in future Xavier Okay. what are you selling behind?,Bully,Nonbully,Nonbully,,,,,,,
380.png,kenyan shit,Bully,Nonbully,Nonbully,,,,,,,
381.jpg,jab ap guthka thukne se pehle apna mask hatana bhul jaye,Bully,Nonbully,Nonbully,,,,,,,
382.png,it's not a hijab it's a diaper for people with shit for brains,Bully,Nonbully,Bully,,,,,,,
383.jpg,"When someone asks me ""DINNER KIYA?""at 11:50 PM",Bully,Nonbully,Nonbully,,,,,,,
384.png,i may not be a smart man ilhan but i know what a jew-hating islamist sounds like,Bully,Nonbully,Bully,,,,,,,
385.jpg,Lord Bobby using headphones in 2008,Nonbully,Nonbully,Nonbully,,,,,,,
386.png,i'm not saying you are a slut but you go out with everyone,Bully,Nonbully,Bully,,,,,,,
387.jpg,Your son wants to become Batman YOUR SON WANTS TO BECOME BATMAN,Bully,Nonbully,Nonbully,,,,,,,
388.png,when people are still talking about epstein's pedo ring after 3 mass shootings in a week you're going to need a bigger,Bully,Nonbully,Nonbully,,,,,,,
389.jpg,We don't know the value of a moment Until it becomes a memory.,Nonbully,Nonbully,Nonbully,,,,,,,
390.png,uncle daddy says that i have to wash my pussy cos mummy says my brothers cock tastes different,Bully,Nonbully,Nonbully,,,,,,,
391.jpg,"world's first space hotel scheduled to open in 2027 space tourism is becoming an increasingly hot topic,and there are several companies trying to make it happen-from virgin galactic to elon musk's spaceX",Nonbully,Nonbully,Nonbully,,,,,,,
